z,log10 L_bol [erg s^-1],log10 Phi [ cMpc^-1 dex^-1],lower uncertainity (log10),upper uncertainity (log10),Source
5,47.41086903632079,-7.704464001797736,0.09989895775397312,0.09989895775397312,Shen2020
5,47.29234890815285,-7.764464001797736,0.1067355357455063,0.1067355357455063,Shen2020
5,47.173900915965085,-7.484464001797736,0.5482928397852525,0.5482928397852525,Shen2020
5,45.75744732610714,-5.857885395774879,0.4350000000000003,0.4350000000000003,Shen2020
5,45.338099000706976,-6.886627022573261,0.6502350000000001,0.6502350000000001,Shen2020
5,45.86189678240916,-6.857477022573262,0.6502350000000001,0.6502350000000001,Shen2020
5,47.03313688694194,-7.996147022573262,0.05293499999999995,0.05293499999999995,Shen2020
5,47.230437331380074,-8.301017022573262,0.05701500000000003,0.05701500000000003,Shen2020
5,47.42794816643304,-8.61628702257326,0.07943999999999972,0.07943999999999972,Shen2020
5,47.62563965885519,-8.974937022573261,0.11755499999999962,0.11755499999999962,Shen2020
5,47.82348605813958,-9.513407022573261,0.2214199999999995,0.2214199999999995,Shen2020
5,48.02146512283019,-10.283367022573263,0.6502350000000006,0.6502350000000006,Shen2020
5,45.859948134894154,-7.090186548020033,0.6516506143517755,0.6516506143517755,Shen2020
5,47.811611327088244,-9.8456741268347,0.32805,0.32805,Shen2020
5,47.6137735622217,-9.6263741268347,0.245,0.245,Shen2020
5,47.41609214575805,-8.8997741268347,0.09634999999999999,0.09634999999999999,Shen2020
5,47.39633357021296,-8.7898741268347,0.41785000000000005,0.41785000000000005,Shen2020
5,47.218593053433246,-8.5897741268347,0.07125,0.07125,Shen2020
5,47.1791176765501,-8.2298741268347,0.245,0.245,Shen2020
5,47.021306273318174,-8.2897741268347,0.075,0.075,Shen2020
5,46.96216667204416,-8.2897741268347,0.245,0.245,Shen2020
5,46.745528125049425,-7.9197741268346995,0.16805,0.16805,Shen2020
5,46.52925725072099,-7.7497741268347,0.1361,0.1361,Shen2020
5,46.31341778993506,-7.5297741268347,0.14100000000000001,0.14100000000000001,Shen2020
5,47.13987223405292,-8.351560889865844,0.2925840637302388,0.2925840637302388,Shen2020
5,46.70639758963464,-7.791560889865844,0.22659091414476618,0.22659091414476618,Shen2020
5,46.35284589322069,-7.481560889865844,0.15450656374641603,0.15450656374641603,Shen2020
5,46.078753876655085,-7.551560889865844,0.24661107439057228,0.24661107439057228,Shen2020
5,45.78616078125646,-7.551560889865844,0.30431811080769067,0.30431811080769067,Shen2020
5,47.01499697491671,-8.314799051856314,0.11201663749389089,0.11201663749389089,Shen2020
5,47.13333720491968,-8.261799051856313,0.05490848357380184,0.05490848357380184,Shen2020
5,47.251758932362264,-8.459799051856313,0.06496605795395481,0.06496605795395481,Shen2020
5,47.370255084781,-8.679799051856314,0.08106178735730495,0.08106178735730495,Shen2020
5,47.48881916409265,-8.878799051856314,0.09972267892223051,0.09972267892223051,Shen2020
5,47.60744520673237,-9.304799051856314,0.16018588460296201,0.16018588460296201,Shen2020
5,47.72612774535594,-9.414799051856313,0.1829537147173277,0.1829537147173277,Shen2020
5,48.183971510686476,-10.007373457034053,1.3933891752555196,1.3933891752555196,Shen2020
5,48.00966105514839,-10.387373457034052,0.2974087049157037,0.2974087049157037,Shen2020
5,47.811689332451586,-9.887373457034052,0.16556555734893164,0.16556555734893164,Shen2020
5,47.61385151060186,-9.617373457034052,0.11342882899998162,0.11342882899998162,Shen2020
5,47.41617002764391,-9.227373457034052,0.08025869188026057,0.08025869188026057,Shen2020
5,45.06137135447203,-4.782567720292589,0.428,0.428,Shen2020
5,47.088299315487674,-6.560718970676233,0.458,0.458,Shen2020
5,46.02032021389948,-6.017945049660238,0.3207938794514875,0.3207938794514875,Shen2020
5,46.69858653765769,-6.294766609693398,0.26402057765295495,0.26402057765295495,Shen2020
5,47.24467839491025,-6.988535420343609,0.18838053870797578,0.18838053870797578,Shen2020
5,47.863225950999045,-7.946672973666459,0.18837068912266397,0.18837068912266397,Shen2020
5,46.85671632543639,-6.906531831341161,0.39286442536852584,0.39286442536852584,Shen2020
6,46.548704975547196,-8.275537669885233,0.18079958833478416,0.18079958833478416,Shen2020
6,46.96394052775349,-8.626242347991903,0.19614706164485907,0.19614706164485907,Shen2020
6,47.17102629495672,-9.102946335182118,0.1506857204435017,0.1506857204435017,Shen2020
6,47.301321154247944,-9.4045735314151,0.1588883266304395,0.1588883266304395,Shen2020
6,47.48506365478028,-9.590866410372744,0.1807997942175137,0.1807997942175137,Shen2020
6,47.70258479588432,-9.993322868642592,0.1807993047448362,0.1807993047448362,Shen2020
6,48.17577034001108,-10.94728279826108,1.1594352097575442,1.1594352097575442,Shen2020
6,45.789835483895324,-7.443439516985168,0.4182,0.4182,Shen2020
6,45.463731502932454,-7.707725027564455,0.6502339183745469,0.6502339183745469,Shen2020
6,45.75480805730916,-7.555512206089492,0.16978706030728197,0.16978706030728197,Shen2020
6,45.94964386866317,-7.879813544166462,0.15902257105725925,0.15902257105725925,Shen2020
6,46.14501793568701,-7.998161949731012,0.15077582113406618,0.15077582113406618,Shen2020
6,46.34086186864901,-8.097696106565216,0.14587030978099702,0.14587030978099702,Shen2020
6,46.53711450015519,-8.072142002092829,0.11762169150891498,0.11762169150891498,Shen2020
6,46.73372151284445,-8.254482210425511,0.12597453826034077,0.12597453826034077,Shen2020
6,46.93063496988162,-8.79338840114,0.221117224443659,0.221117224443659,Shen2020
6,47.12781279071977,-8.96299753266776,0.17146591855590487,0.17146591855590487,Shen2020
6,47.32521820509612,-9.153812048544149,0.14113870333598233,0.14113870333598233,Shen2020
6,47.62168423120939,-9.533424676126653,0.12188202681656012,0.12188202681656012,Shen2020
6,48.21559483356422,-11.019612950816644,0.6502339183745456,0.6502339183745456,Shen2020
6,47.06863397106098,-9.021788201040087,0.27785000000000004,0.27785000000000004,Shen2020
6,46.482125827863506,-8.182988201040086,0.1527,0.1527,Shen2020
6,45.52569795486849,-7.313588201040086,0.6536500000000001,0.6536500000000001,Shen2020
6,45.182965210576356,-4.812377447630512,0.61,0.61,Shen2020
6,45.8909117110342,-5.950622848235618,0.4419905321158357,0.4419905321158357,Shen2020
6,46.229176220039236,-6.402778253535687,0.49583082957019875,0.49583082957019875,Shen2020
6,45.8909117110342,-5.965422018812526,0.90701285466053,0.90701285466053,Shen2020
6,46.229176220039236,-6.387979082958781,0.9777339094509767,0.9777339094509767,Shen2020
7,46.962928639063044,-8.878703214216275,0.1883330000000003,0.1883330000000003,Shen2020
7,47.202851610965084,-9.242037214216275,0.10500000000000063,0.10500000000000063,Shen2020
7,47.496656123504856,-9.618703214216275,0.1533334999999998,0.1533334999999998,Shen2020
7,45.722456218325384,-6.178732751425084,0.5306963425791131,0.5306963425791131,Shen2020
